"XBP1_expr","LTF_expr","GATA3_expr","AEBP1_expr","BHLHE40_expr","SPDEF_expr","ATF4_expr","YBX1_expr","EGR1_expr","FOS_expr","JUND_expr","JUNB_expr","FOXA1_expr","ZNF703_expr","JUN_expr","HMGA1_expr","NFE2L1_expr","SOX4_expr","TRPS1_expr","DRAP1_expr","CREB3L4_expr","SREBF1_expr","STAT1_expr","CENPB_expr","CREB3_expr","HMGN3_expr","ESR1_expr","GTF3A_expr","IRF6_expr","CEBPD_expr","HES1_expr","EHF_expr","ZNF146_expr","KLF6_expr","ZNF664_expr","CEBPB_expr","CXXC5_expr","SLC2A4RG_expr","STAT3_expr","IRX3_expr","ATF6B_expr","ZBTB7B_expr","CENPX_expr","SOX9_expr","REPIN1_expr","USF1_expr","HMG20B_expr","TFDP1_expr","PA2G4_expr","ZNF768_expr","XBP1_methylation","LTF_methylation","GATA3_methylation","AEBP1_methylation","BHLHE40_methylation","SPDEF_methylation","ATF4_methylation","YBX1_methylation","EGR1_methylation","FOS_methylation","JUND_methylation","JUNB_methylation","FOXA1_methylation","ZNF703_methylation","JUN_methylation","HMGA1_methylation","NFE2L1_methylation","SOX4_methylation","TRPS1_methylation","DRAP1_methylation","CREB3L4_methylation","SREBF1_methylation","STAT1_methylation","CENPB_methylation","CREB3_methylation","HMGN3_methylation","ESR1_methylation","GTF3A_methylation","IRF6_methylation","CEBPD_methylation","HES1_methylation","EHF_methylation","ZNF146_methylation","KLF6_methylation","ZNF664_methylation","CEBPB_methylation","CXXC5_methylation","SLC2A4RG_methylation","STAT3_methylation","IRX3_methylation","ATF6B_methylation","ZBTB7B_methylation","CENPX_methylation","SOX9_methylation","REPIN1_methylation","USF1_methylation","HMG20B_methylation","TFDP1_methylation","PA2G4_methylation","ZNF768_methylation"
1573.5327,587.0746,639.9429,1398.5206,269.0141,457.2995,236.6144,283.0195,180.9847,194.6565,310.9981,167.4699,214.2253,248.0445,219.8119,141.6804,205.3017,194.1387,60.897,132.0188,118.2094,167.1677,106.8171,108.2528,101.5469,70.3212,76.7308,103.8185,165.8069,85.6929,81.4665,43.5817,78.1328,77.5668,95.5784,63.3479,183.3525,103.3166,77.037,102.4244,123.1861,56.0576,60.5384,34.1535,83.5234,52.32,93.119,41.8154,104.3112,66.1967,0.0356550877130822,0.178312318875157,0.139587964172803,0.462588866345606,0.0379077018307315,0.499534750225046,0.0458328731695361,0.0267505681077739,0.0406876783100152,0.0808298808631398,0.0386071100292107,0.0248456490675014,0.0463859047441004,0.0446375627018629,0.0462829110606924,0.184314783422329,0.105951339095755,0.0663430227662509,0.124523717083096,0.221099716835943,0.0358944869552099,0.366496201374207,0.196952874416278,0.0429701625133895,0.0330361805372989,0.264299390124118,0.285771133364299,0.134792718117244,0.282458640430619,0.0338535051922631,0.0561693770986798,0.286668320193503,0.305801884055365,0.185960098068863,0.310373522622607,0.194076927686674,0.422956306405225,0.177561189051795,0.0458918225397201,0.17478345755942,0.285660665614682,0.154480571121638,0.0965107780241595,0.0435958920727063,0.106245638274605,0.166527969264586,0.204992440430379,0.737368562633487,0.0964238418597366,0.0473617163333287
186.1127,30.0935,5.5378,43.3318,113.5115,0.9707,556.2788,917.9979,418.6622,99.3249,130.476,106.6214,1.4259,14.19,46.2131,942.3503,54.9957,222.9732,33.6255,39.2374,27.0849,14.2548,93.3625,49.5929,58.6485,426.6888,0.4475,571.6077,49.1439,32.1319,74.8749,107.1133,129.1148,182.6392,96.1004,141.0881,8.5424,43.1011,34.2931,53.7287,59.3663,17.3588,40.5662,180.1673,23.7252,53.1087,40.8851,162.2581,149.0702,43.294,0.0367343693916416,0.199769322379372,0.201098374294397,0.367111414842588,0.0388364481424845,0.804611611945727,0.0596388422344437,0.0234718934746279,0.0392848889402599,0.0699206598714592,0.032928610559489,0.0260173844921531,0.0588360185251794,0.0469639769988941,0.0359090300001217,0.193357204002409,0.122049374239696,0.0578464991400921,0.130462956337733,0.221914207214963,0.0381770564443769,0.333879773969143,0.127467937222607,0.0327772560554327,0.0433740549309532,0.223189969088557,0.350498367166559,0.263951273523646,0.249442592142597,0.0300288165275181,0.061636280491417,0.378799009826886,0.275355021799294,0.0780266225187855,0.242401366813018,0.201174445999484,0.4943302613371,0.238780536245265,0.0934705494368769,0.125237939372792,0.253845295121536,0.250511966717932,0.0825679088493805,0.0414381407187333,0.133154006168461,0.158823273955507,0.183849983123068,0.737443328094719,0.0986693397392825,0.0405505191610038
3714.7547,394.5656,876.5102,510.9984,451.0505,331.5605,220.6376,405.7304,216.7472,52.0177,324.651,189.8464,251.9036,400.072,317.6555,158.6503,168.0388,140.9521,280.6239,125.3534,203.6608,350.5202,41.0928,113.3965,114.4052,86.086,88.8929,149.7187,223.8158,134.0145,127.2151,100.24,114.3324,69.2065,118.4076,100.9683,159.4998,79.1209,160.7225,131.3085,115.8189,115.4425,68.1746,171.2705,83.9838,114.7191,88.1512,103.4351,117.9963,142.3357,0.0284541102450598,0.146208091875801,0.0694218854956285,0.411916529185872,0.0341691059013124,0.597985810560453,0.0493865339126942,0.0278489637186763,0.0382867921301428,0.0798417476588157,0.0386851942819399,0.0568332305145278,0.0507509737912838,0.0434425327329708,0.0415984899423781,0.202629827302568,0.0977322382131234,0.0689122494698749,0.124499668069775,0.194016929058334,0.039660110871362,0.363581989964403,0.198494741462818,0.031555186478507,0.0529014283175768,0.224280719726626,0.341975937726491,0.143719350487702,0.268121960169279,0.0277317033327294,0.0516043063052489,0.311567476964106,0.260921102896665,0.292927614488622,0.316352379655155,0.19410567030923,0.428050644106463,0.197750652632858,0.0470363090062903,0.17721158129185,0.288133750402886,0.210300725023146,0.0968823571392786,0.0314210327728374,0.142639187531972,0.185247664363479,0.201149153222534,0.741057564579786,0.088945273066236,0.0351055719592095
1884.4476,3838.5431,211.9508,235.8442,499.7569,291.4012,363.6196,392.294,392.0352,328.0909,261.4885,382.8962,130.075,56.747,380.3507,279.1189,137.7517,131.6203,80.8577,141.8516,128.6403,123.6728,146.0406,196.1996,136.8542,180.0343,16.9839,90.3093,101.5964,175.3003,207.4263,105.4626,83.8217,166.669,49.2609,101.0143,56.8459,88.4369,106.1459,55.9398,104.3442,106.2179,83.7643,137.8901,112.3738,97.5424,77.7593,71.0785,82.6798,72.2789,0.0431558394949642,0.28621452490184,0.142584328034238,0.395073353901902,0.0465703030489425,0.668293518478617,0.0733038677998186,0.0277020215026558,0.0474042868137779,0.082755844831677,0.0391627634553464,0.0283241381724819,0.0867871079959017,0.108172206578791,0.0486199545938154,0.17820295031222,0.132918045199732,0.056158384444207,0.122332073892112,0.239985646526679,0.0450681109942757,0.454361767281976,0.208186222477864,0.0526020682957414,0.0600910829506613,0.268248240420615,0.425712619767364,0.208530014507908,0.252756424089141,0.0346762695911011,0.0609326168837964,0.521104187418464,0.302876467303221,0.161125113641897,0.372617828461608,0.207170486628985,0.455250661312084,0.203461774452662,0.0546744592691842,0.194083313864963,0.337253067732295,0.190815574022703,0.0973555154274,0.0468551002417447,0.148171772818851,0.169588525432634,0.209937679650175,0.761899533337162,0.106329580833344,0.060909714547252
1272.0001,0.4469,748.027,1628.3004,253.5159,228.9014,364.4766,316.9007,69.5081,69.5732,212.2114,148.6891,279.2033,266.2784,85.9972,112.2739,125.0231,123.3354,137.464,87.5403,137.3247,45.2133,56.7368,199.1574,160.0285,94.12,145.9721,139.2443,175.1354,69.3403,56.7402,127.5655,120.0634,97.538,101.5658,50.0889,117.4517,100.527,79.9503,48.3571,87.9497,85.7168,43.2047,7.9171,106.5396,114.1099,66.7252,81.7354,121.491,110.9138,0.0278910588182327,0.222174604896741,0.117169776342136,0.379977331048876,0.0318178284825036,0.573122059451686,0.0517066480497362,0.0220133063503581,0.046419558115689,0.0814766523820291,0.0276488588810262,0.0192045116549647,0.0419082989187872,0.0335719887767845,0.0343860131506798,0.233969304448527,0.140361228266048,0.0591982684212283,0.120136135451897,0.247475497125555,0.036794468872176,0.500557195326192,0.216055460919904,0.0313930873314807,0.0413450518014887,0.254923835201804,0.210241075465549,0.153738841097736,0.263899925521198,0.0323238860115396,0.0556993762478281,0.287017708053727,0.284069570551583,0.306780970940765,0.310993440169558,0.19218717767876,0.463650927393289,0.218614555833551,0.0431518889011517,0.214456137297742,0.360358869818345,0.112734105026051,0.090614065511732,0.0349448721991662,0.184789312832608,0.152210284373783,0.201040874273171,0.746276726504883,0.0884831248652942,0.0379666404957038
4427.3296,12.3547,1127.6788,201.9239,981.0078,528.0998,142.9781,237.1152,107.4515,93.5307,302.2537,172.7679,348.1123,448.4285,209.6338,97.8607,210.8618,58.925,266.734,192.4855,197.3223,46.7098,62.0671,254.3627,122.1067,51.8088,193.4235,145.2501,76.355,151.0802,214.7012,6.5211,123.6276,144.3933,153.7539,31.4193,118.4149,66.8434,69.4773,66.5366,89.8502,60.2709,207.5225,26.0515,38.0484,67.6882,110.8602,47.5415,106.8894,91.6032,0.0277574346433118,0.493623520037097,0.108262948250692,0.436220919747768,0.0298687891513248,0.47222654720774,0.0420606867494202,0.0228541326836247,0.0257157264205637,0.101789565618262,0.0288280836750653,0.0379261116644915,0.0312494725698724,0.0306437070387708,0.0393950397513539,0.355777347168916,0.120931201492947,0.0414967206328953,0.11782376807059,0.260072074149477,0.0273268790573018,0.691032850703673,0.195217794751643,0.0486814924587806,0.0629512568938867,0.247770681258509,0.193718661784359,0.293175340420384,0.243803295952575,0.021797406805899,0.0424607922324953,0.40463707674305,0.34613598612128,0.404872086135204,0.320075272902378,0.184072684478411,0.462610804950785,0.230175726639478,0.0840348505958773,0.220358322673762,0.337157732044444,0.121291621182593,0.0904032114003865,0.0230636292579916,0.132330544907243,0.134511771333698,0.207966896132623,0.752687658281271,0.110380563001652,0.0284926309951067
570.817,0.6144,4.2449,443.6529,119.3102,204.4599,579.0351,455.1432,89.0733,106.345,201.3754,152.1124,13.2813,20.6352,229.2551,892.7942,188.6798,453.5588,112.8959,166.8987,90.0439,74.4536,252.0251,105.1992,225.2423,58.2407,0.5566,176.4264,125.7126,50.3549,72.0665,55.8514,156.6477,166.6521,113.2635,228.058,40.8095,41.381,59.3877,79.8467,100.0898,44.3669,103.731,107.2279,68.7034,109.5777,126.4902,155.027,51.958,71.642,0.0308240075005709,0.435267169344069,0.15737142846504,0.402873087690364,0.0355673682147539,0.574895249876388,0.0624021757590756,0.0263900121908641,0.040788458913798,0.0677814437111745,0.0316557700481568,0.022351560361675,0.0727634748286906,0.103282090470838,0.0349610672011186,0.113580765022403,0.120483790528918,0.0526828474479366,0.128814761186948,0.145516145462308,0.0441942012805909,0.422531899832477,0.168428405570335,0.0275719216171922,0.0535465264197342,0.26081267186592,0.242721766886652,0.158845610463431,0.233280698640738,0.0292604660206964,0.0530192027824689,0.439258971806131,0.268669312238542,0.192742590906907,0.267210066265151,0.198085674270914,0.495041820200846,0.188718774118189,0.0496692428358344,0.206567582422712,0.333605967147697,0.233410718321558,0.0893233165714413,0.020906370655384,0.169527955363117,0.16565895591103,0.190624706510441,0.756638939686914,0.109277934493916,0.0373441417440717
159.2603,1203.4718,65.5137,409.3883,122.3587,6.0803,379.2966,869.7859,141.6273,91.6769,95.8971,153.0407,2.3608,68.31,98.0173,1092.3412,149.8895,639.5459,293.2418,194.4425,45.7113,34.6497,69.0874,103.0405,176.5502,259.6198,3.3748,106.7899,319.4927,31.8347,58.2572,422.7556,250.2942,203.8552,229.0772,230.9193,21.3859,58.5427,129.6019,61.6798,183.8804,136.5354,89.0798,182.4857,112.0577,168.472,97.2433,220.7334,160.1575,84.0901,0.0279619234126794,0.0981366648709431,0.0973759434612215,0.423960748496662,0.0319541927837114,0.660787878200676,0.0753833596654412,0.0262225853271652,0.042628783993963,0.0818128465822305,0.0294691730671861,0.0197274812972074,0.0942655643211011,0.0316859666840094,0.0423707865136928,0.143884621563709,0.110723815495613,0.0541593367836077,0.111714022638134,0.16568621756025,0.0500429505623898,0.367901899638473,0.192218948353406,0.0329139537434395,0.0580486669395843,0.231495604112072,0.313309682985938,0.141018463355453,0.239057884923576,0.0261931267057731,0.0557832068738273,0.20464026706891,0.27529282190037,0.0841925382418287,0.217328423276688,0.190937882619566,0.525301716190866,0.265465563800622,0.0499598939802113,0.13530436595401,0.179810078630695,0.265617649641681,0.0967369992750777,0.0235602371876459,0.12092621658365,0.156710536111465,0.207173542625175,0.75114077340441,0.0917732427498034,0.0349995269148436
5174.3055,165.1677,753.1896,343.5307,336.9041,332.3922,380.2718,321.1909,205.0531,187.633,359.058,163.8975,388.1234,157.7397,228.2956,204.1458,146.5183,89.2108,218.9011,140.6239,241.8623,301.6866,86.3737,77.7508,209.4147,79.4632,140.0358,154.6111,185.3231,92.4677,107.2622,148.1489,108.5753,65.2895,137.238,73.3348,112.5994,64.2772,118.0007,206.4465,118.1229,129.6544,93.4393,17.4347,85.663,100.1243,108.5913,105.2088,118.9636,55.7252,0.0336978893221429,0.154196778027048,0.0698719672677425,0.510277544232207,0.0326409514919442,0.470300643224713,0.0637718716181652,0.0254944192801124,0.0284869986610504,0.0460333450862746,0.0263955756388174,0.0172806501995918,0.0398006844494186,0.0342980209183844,0.0452003330819004,0.155369831519377,0.154083738125153,0.0544461388012029,0.118773871637388,0.234029198641038,0.0352951075670045,0.26732418944607,0.223223428677207,0.0544804889391678,0.057988844912774,0.23811466074,0.215552801051907,0.163728362935405,0.262696121512775,0.0208325714464181,0.0492103359273675,0.17919304366875,0.280419067372239,0.34984767568521,0.292459103257565,0.190112609717342,0.496846855654944,0.182425664147108,0.0414868271464224,0.181909546179517,0.286950028845371,0.133188032658679,0.0786532429794939,0.0298367150105231,0.106884136444914,0.168008805307359,0.211894215930144,0.757031094198818,0.103191601924626,0.0308029111959598
4334.3624,154.9242,1186.2541,52.8754,682.5989,87.7712,323.5644,228.7496,223.5619,203.429,326.3868,287.9124,448.6972,121.0797,106.9281,179.134,155.7936,41.1486,358.5283,145.6207,71.286,228.5034,56.4022,160.7982,103.3808,121.1393,221.8506,72.8479,175.1158,67.249,180.4019,163.0592,147.7454,49.0577,195.477,178.0757,206.5873,141.3607,188.9521,57.5903,111.3158,99.8293,58.9926,39.7626,139.1894,78.8243,50.2549,59.3739,88.4549,77.9277,0.0364866043018557,0.182163738444553,0.0921194056322121,0.470012292957157,0.0413728570189036,0.439455569412859,0.0619946043177654,0.0264618567651935,0.052451679613507,0.0478398403815983,0.0363689431342498,0.0353061887047961,0.0436375101506427,0.0417659755116559,0.0404483229864234,0.152497320674849,0.0819276359731609,0.0541514287515081,0.120803163165079,0.227904599959169,0.0364678139583354,0.462686677805634,0.275342252761828,0.0384560767774553,0.0270752713020098,0.266777795319568,0.19178006962747,0.144523014135528,0.236777588978325,0.0340878517345703,0.0550689109635415,0.175685850387029,0.332022569534855,0.40529448999078,0.228038939183882,0.217861382430318,0.456757092476166,0.219387499136109,0.0495556542543745,0.185244488917828,0.276833260436536,0.113281001894789,0.0986613548116869,0.0328102678281831,0.105366608048774,0.179113568268545,0.219359024558589,0.755428645160536,0.0996977467583041,0.0353647485267312
2001.0324,249.6817,756.3527,1038.0713,467.3626,696.5387,436.3989,485.7359,130.3111,104.0917,107.4856,114.1055,443.1805,161.3262,162.4729,307.8843,126.2336,69.5422,309.5263,106.4833,361.1128,114.1572,70.8225,101.3358,143.3203,89.8219,117.049,157.5607,194.0532,24.9266,68.7266,244.3596,188.7709,107.5734,104.2897,38.6745,90.8994,115.9511,96.6072,30.5986,170.1105,217.0811,50.0417,129.5109,45.5927,137.5813,85.028,77.631,87.4728,91.3101,0.0272981490846174,0.139165379378097,0.117540660652414,0.552820438484812,0.0438687282831777,0.489065790169009,0.0610277049155897,0.0260128202893764,0.0353856243077226,0.0859583444586097,0.0388923121589691,0.0280168994619766,0.0413119100634477,0.0256466508179994,0.0387023143103625,0.181928909433248,0.128151817536995,0.0658207797476632,0.123666819643456,0.292782905270539,0.050229415383766,0.449409421085646,0.242874462938582,0.0233121253779675,0.0281163618924835,0.252970753698527,0.177924224636397,0.136686726890226,0.242903581967857,0.0209775342966275,0.0531630608081968,0.260332024043533,0.313799733479868,0.326007213270482,0.227228711768282,0.195569702320155,0.462179123587707,0.166817080948091,0.0541881455078615,0.200897295480911,0.329151502624639,0.124686090697187,0.0971825815020313,0.0405175066216152,0.179080962836978,0.171959985593004,0.209473576983966,0.765909603628008,0.0868991345720923,0.0397916024555271
4791.9007,1.0026,1369.999,159.7122,703.7804,343.3548,325.8931,248.0341,31.6275,42.1652,136.9172,52.4229,650.8475,1409.6689,49.5764,238.8094,343.3008,364.0056,110.11,141.4953,103.5025,68.0815,231.0854,125.2758,151.0315,74.1807,426.6224,225.4767,49.2216,68.1472,281.622,0.5967,115.4443,102.9994,171.4046,29.3314,154.3224,58.5889,58.4932,96.5911,94.7209,49.9873,105.8974,45.6394,78.9792,67.2315,140.223,115.8599,110.2825,112.8508,0.0438430143562206,0.439101225602008,0.152215493110566,0.418375712486291,0.0602779511320034,0.544531539103641,0.072132006073053,0.0426703620610657,0.0706522149154548,0.115474641510174,0.0545663038908877,0.0407680682990629,0.0631131594250422,0.0570604251795013,0.0586812224438089,0.185284929596444,0.106491226170388,0.070354482609029,0.146178960650115,0.290239016038294,0.0507523528570696,0.489014967458099,0.175793832500799,0.0477781337087819,0.0594725676899584,0.22300309556337,0.173047009924172,0.163465251792923,0.242188160568023,0.0523025884027938,0.0642108073969836,0.577668049036422,0.330056113778847,0.124801078719734,0.319866108706157,0.204526868478909,0.455753635477299,0.235971221408564,0.0964680438549893,0.228272012833752,0.384504802091053,0.13167753968396,0.100304891799776,0.0844167141711291,0.195132748463662,0.170173585056325,0.229943121498352,0.730281628011603,0.105667737065616,0.0691553614156166
414.7787,1628.9508,10.7913,147.2621,115.4928,36.0264,319.3684,628.8128,230.6666,169.8143,211.4155,242.7139,1.4611,19.613,193.2159,595.9634,73.5738,204.4819,69.726,187.6505,60.2127,80.0912,232.5677,98.9219,116.0155,204.2454,0.4084,143.1067,65.3434,240.4741,81.967,146.4836,68.9169,107.9923,59.562,405.668,23.6494,161.4673,88.2613,124.0823,127.3265,65.1637,80.5897,117.2533,79.4893,111.3384,108.4387,210.1253,87.7691,60.6821,0.0236480502400712,0.187856670666955,0.162191836254027,0.379678507790206,0.0287120412134039,0.631307019777381,0.0479447239635046,0.0227989051762845,0.0411172553469137,0.0748823655184393,0.031852254986287,0.0241381913607296,0.0609201929527802,0.0599679170956672,0.0373662777552957,0.1579987997302,0.123450270221269,0.0534164171060423,0.116343853190599,0.246164906705901,0.0286332010972132,0.422215965621754,0.181848280329016,0.0315311396879375,0.0301680086574457,0.236108971580289,0.363211066735637,0.181001118075435,0.284576728233736,0.0286160561114494,0.0539022589593176,0.395359907260868,0.244294225351081,0.127586483789526,0.281606427684812,0.201051554411678,0.494024212010209,0.253317617494321,0.0462394552447253,0.173377437365219,0.311073408174466,0.216343993918764,0.0950031219498337,0.0407689082280926,0.169569411281284,0.157328741398445,0.192767961952415,0.744948214438358,0.0843652664440039,0.0456735979929975
226.7433,3902.5129,47.963,360.7139,77.772,98.8844,494.327,908.0745,100.6973,83.2672,439.4054,245.0472,24.2111,43.7008,165.9782,602.6402,65.8811,125.8674,28.7013,328.2123,24.6382,77.9194,75.4857,335.6725,148.2641,397.5617,3.301,137.1863,124.5667,345.9094,132.9291,120.2088,76.446,51.1444,43.1806,404.1494,57.8315,94.2801,44.7182,60.4904,86.2727,80.0456,230.4691,105.0474,123.8871,104.536,158.2977,65.9382,86.9551,89.2534,0.0379576251231855,0.169290220332783,0.207257615511831,0.524541978382011,0.0456457507682185,0.692573122063166,0.0661551881992333,0.0271964991248083,0.0498732769298714,0.0876207592989377,0.0386536330982205,0.0356823839864453,0.0611691162871761,0.0837549811480403,0.0516355110780672,0.26267303429396,0.170975516314123,0.0623970816889132,0.132286883615566,0.280863130732393,0.0402933368031091,0.473258658731121,0.176505606179801,0.0433903806590106,0.0784024963815975,0.253826087403925,0.409889999347065,0.176085625220675,0.256215067146295,0.035275582897896,0.0618778392203301,0.229044386886879,0.306546382164052,0.233294934304734,0.257401777466115,0.211163362837761,0.513245636642752,0.333483310986679,0.105603123878674,0.196978695628037,0.354427017327502,0.250157489718166,0.11836520918253,0.0318913878031777,0.177713373126896,0.178616948687873,0.214392495621476,0.747310545059616,0.101562690314259,0.0397253055432152
7234.473,0.7789,647.4416,132.2701,497.4446,319.639,580.5906,351.3577,374.1627,181.0393,389.0569,191.6297,212.2591,134.8893,447.3072,216.1012,188.8031,32.2312,268.0065,288.1103,141.4263,145.1954,306.1413,69.1304,72.5705,206.3944,611.4407,162.7057,48.1743,27.7195,62.9791,44.439,121.2503,80.8823,145.2166,122.3782,48.9837,73.86,79.801,84.1494,95.761,101.6467,77.73,7.4863,9.0791,53.3278,93.1401,49.6823,101.1164,128.6042,0.036683076695013,0.425800573759609,0.169096151854483,0.484659629372453,0.0319288027355067,0.524723854458313,0.0615190631169668,0.0246057007613394,0.0378081402495996,0.065365398463426,0.0312386220770689,0.0217531701679063,0.0491585634078751,0.0376744500888645,0.0444526623322974,0.086752723723687,0.090458724085549,0.0548190451932161,0.124953875124143,0.14039707560554,0.0345506208259956,0.475307392058405,0.161129950718291,0.0625347900721066,0.0289361051109132,0.21583748160966,0.159838875997271,0.141324276839866,0.190256369753073,0.0247549558874455,0.0503759803553446,0.334885006238668,0.274465301737328,0.266987650466988,0.277273515411796,0.193983331144893,0.472553170666605,0.204022352576638,0.0410489923526202,0.097710174024289,0.253673694973199,0.108633063917061,0.10857775664674,0.0447085280625718,0.167323142453752,0.152879892757436,0.210433711065131,0.745686685790985,0.0907514590005686,0.0361454365121741
632.8435,3.0107,128.8668,451.9325,145.949,243.6713,222.5641,232.3374,34.361,41.398,105.817,61.513,138.502,93.5907,117.1653,112.1968,123.3183,106.6346,30.5842,126.6655,111.0079,37.7267,131.6404,137.2802,94.5839,100.2969,73.9797,63.4743,85.6635,28.8108,42.4927,44.5496,47.6256,42.7213,51.6719,42.6093,53.6754,84.7365,32.1758,39.132,59.7196,44.6852,121.1721,54.2065,79.8629,81.1171,76.6259,27.288,81.9051,54.1578,0.0374691502599206,0.200092966482584,0.144705763765889,0.443874887955069,0.0366498568293382,0.516778239447842,0.0400865146486964,0.0310656349335603,0.0333188635019891,0.0916796422612359,0.0339445329329711,0.023707361962008,0.0875350813592754,0.0536473700490633,0.0348889554821366,0.11323849079781,0.0907336334670491,0.0648478805615448,0.118897007183289,0.19136059326944,0.0345959699042538,0.457970489027344,0.168911325155525,0.0539682001760626,0.0469041842650676,0.232972683250292,0.249801859049643,0.187453122206506,0.222707207170263,0.0292963616915906,0.0541968235517132,0.323396842008826,0.278508377913404,0.189769661528021,0.308631560113702,0.187072872822956,0.491227711284204,0.271833306684367,0.0505623251689389,0.231970076042305,0.270722446819139,0.133056999486266,0.0889578165208563,0.046046083421292,0.0974323853608535,0.147598569536905,0.208539438014024,0.742869280069245,0.0902897515577903,0.0416362065040423
497.2464,476.8897,98.7358,198.1004,58.7565,7.3007,343.8652,538.6895,43.3244,24.6412,144.8484,100.0576,2.7454,19.8109,69.2289,262.8725,67.8471,57.2193,90.7568,108.5889,23.5562,19.2169,252.3765,96.5221,132.5949,82.3977,1.4278,151.1956,37.2313,33.0198,49.5616,36.487,86.7133,48.14,52.9058,223.0662,13.0936,47.4504,51.1011,46.9581,61.4805,61.4175,66.1238,176.8795,55.8612,69.5728,30.246,134.717,62.6459,25.038,0.0241485331886307,0.171328243204983,0.133364350128132,0.480205249587242,0.036846561967994,0.704417758726256,0.0515298628593367,0.0239329761865782,0.0352061065983869,0.0810823956705009,0.0333901117744282,0.0234048096471105,0.0784559736456855,0.063894864765868,0.0404113203950543,0.129142610471104,0.13752570266768,0.0601337993901531,0.117151622400939,0.251435253870739,0.0382251420922618,0.476863443689694,0.153680731682765,0.0412281815177187,0.0480724521953026,0.257365945603011,0.350850869776303,0.230626246030752,0.292635153811067,0.0219904497874034,0.0478461000025077,0.512972109542695,0.272493560296313,0.188440532496919,0.300990046520693,0.201493367907836,0.487609476678649,0.186917697217726,0.0430095043810498,0.154097700920032,0.36043561203211,0.219088307977206,0.0963141068010899,0.0392982365098026,0.155520664674675,0.161926271193139,0.159269097598007,0.751014047038566,0.0961841866213052,0.04667295096835
616.9595,836.1238,17.2754,211.9996,138.6036,263.3643,279.2115,178.0639,71.0813,68.4139,273.4102,220.1865,36.5169,59.9037,67.8777,100.6289,34.915,19.0235,3.0784,149.4775,56.7639,173.1972,66.0204,119.4921,63.3496,83.7684,0.7442,106.8095,9.1546,145.3545,37.1416,35.6385,14.5271,38.8032,12.4759,66.1806,21.764,89.4016,15.1121,86.9477,32.0536,31.6096,161.0627,3.6404,23.8432,52.1002,66.0797,21.1633,53.9439,45.6446,0.032244153728545,0.321811473358487,0.178208472135826,0.504173654879999,0.0324028811381951,0.64571118202857,0.0494773648418886,0.0258189485675656,0.0430625710512461,0.100762685505942,0.0307612747992256,0.0233882916145656,0.111137812339635,0.0652582315870193,0.0405911560929229,0.210075586556527,0.131418559483748,0.0552961575671943,0.0432143472857334,0.253221342394718,0.0266128752622533,0.509890120270572,0.184820881197486,0.062424566841893,0.0502824885930346,0.246457847806952,0.435309228543384,0.233096034301645,0.242067406003934,0.0304250824832004,0.0601737831406399,0.468885863494597,0.254887949894898,0.168890500120092,0.417100068650344,0.192466654811206,0.526983622228402,0.272349722623095,0.0556157804220655,0.196708429015388,0.325032791541333,0.212651936428812,0.0968380201868496,0.0704737895883165,0.158745073995687,0.160403167908108,0.193645358563314,0.74334180493206,0.0850145961297167,0.0529798161154554
7231.4652,795.4893,1102.4907,571.068,673.3203,749.8177,348.6745,176.8166,105.3693,75.921,645.0612,331.9044,288.3822,354.0286,183.4599,145.6998,109.7794,79.7491,129.6854,210.8479,288.7702,223.8274,26.3251,275.8477,199.895,203.7374,227.4379,163.834,114.0777,412.2047,338.405,114.6927,45.0685,44.4628,57.1083,99.2983,145.4085,201.7405,84.0153,165.5756,98.5605,147.8518,186.7436,34.9835,146.9463,186.4414,187.4972,56.5771,105.4915,135.0378,0.028440570237196,0.275917453819244,0.0858696322148601,0.391738565708423,0.0356928108436434,0.485195182858632,0.0545641805983429,0.0300452872695852,0.0436095213520512,0.0914287743291605,0.0380355319713465,0.0274217044270547,0.0452369660696626,0.0492210689269153,0.043356996874711,0.251574276331924,0.145178526998654,0.0511158397469431,0.117850074183308,0.257613372820163,0.0355045432784847,0.464621011741441,0.243864572076268,0.0349847195123072,0.0354295388580778,0.231395526503872,0.181047585496794,0.160397270063366,0.264067852918997,0.0275665325132867,0.0590976180869353,0.21120678121485,0.282876537373184,0.319967712093078,0.2729813202862,0.200880524900353,0.480528628243063,0.226272285178877,0.0489933337132389,0.192472566928417,0.279524483922646,0.1658614953556,0.097025411189979,0.0379348127078585,0.117798273173455,0.179706165053995,0.208918247650138,0.754838161194683,0.0872179721135871,0.0405528612130227
